no;kd_fc;kd_mu;kd_ta;id_desa;no_lahan;status_lahan;kd_petani;noGPS;thn_tanam;id_lahan;id_pohon;luas_lahan;luas_tanam;tutup_lahan;jml_usulan;kd_rule;acc;jml_realisasi;id_pohon2;wkt_tanam;acc2;endmon1;endmon2;endmon3;endmon4;endmon5;endmon6;endmon7;accmon1;accmon2;accmon3;accmon4;accmon5;accmon6;accmon7;stok;kd_lahan;telat1;telat2;telat3;telat4;telat5;telat6;telat7;no_dok;elevasi;koordinat;stok_order;stok_sisa;stok_cek;lat;lng;jml_persetujuan;mon_fc;lahan_no_geko;deleted_at
52278;1,90E+11;19;1,30E+11;382301;35673;Pribadi;39;0;2023;6;13;1702;851;0% s/d 25%;15;0;1;15;13;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000035673;0;0;0;0;0;0;0;33.05.26.2014.23.19.0000035673;0;S7 31.141  E109 40.533;15;0;0;0;0;15;1;\N;\N
52279;1,90E+11;19;1,30E+11;382301;35646;Pribadi;40;0;2023;6;57;459;344;0% s/d 25%;25;0;1;25;57;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;25;10_0000035646;0;0;0;0;0;0;0;33.05.221.014.007-0083.0;0;S7 31.323  E109 40.737;25;0;0;0;0;25;1;\N;\N
52280;1,90E+11;19;1,30E+11;382301;35646;Pribadi;40;0;2023;6;39;459;344;0% s/d 25%;8;0;1;8;39;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;8;10_0000035646;0;0;0;0;0;0;0;33.05.221.014.007-0083.0;0;S7 31.323  E109 40.737;8;0;0;0;0;8;1;\N;\N
52281;1,90E+11;19;1,30E+11;382301;35646;Pribadi;40;0;2023;6;13;459;344;0% s/d 25%;5;0;1;5;13;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000035646;0;0;0;0;0;0;0;33.05.221.014.007-0083.0;0;S7 31.323  E109 40.737;5;0;0;0;0;5;1;\N;\N
52282;1,90E+11;19;1,30E+11;382301;35668;Pribadi;41;0;2023;6;41;703;527;0% s/d 25%;60;0;1;60;41;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;60;10_0000035668;0;0;0;0;0;0;0;33.05.221.014.003-0003.0;0;S7 31.038  E109 40.418;60;0;0;0;0;60;1;\N;\N
52283;1,90E+11;19;1,30E+11;382301;35668;Pribadi;41;0;2023;6;39;703;527;0% s/d 25%;10;0;1;10;39;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000035668;0;0;0;0;0;0;0;33.05.221.014.003-0003.0;0;S7 31.038  E109 40.418;10;0;0;0;0;10;1;\N;\N
52284;1,90E+11;19;1,30E+11;382301;35668;Pribadi;41;0;2023;6;13;703;527;0% s/d 25%;15;0;1;15;13;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000035668;0;0;0;0;0;0;0;33.05.221.014.003-0003.0;0;S7 31.038  E109 40.418;15;0;0;0;0;15;1;\N;\N
52285;1,90E+11;19;1,30E+11;382301;35650;Pribadi;35;0;2023;6;41;592;444;0% s/d 25%;85;0;1;85;41;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;85;10_0000035650;0;0;0;0;0;0;0;33.05.221.014.014-0145.0;0;S7 31.757  E109 40.1896;85;0;0;0;0;85;1;\N;\N
52286;1,90E+11;19;1,30E+11;382301;35650;Pribadi;35;0;2023;6;34;592;444;0% s/d 25%;20;0;1;20;34;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000035650;0;0;0;0;0;0;0;33.05.221.014.014-0145.0;0;S7 31.757  E109 40.1896;20;0;0;0;0;20;1;\N;\N
52287;1,90E+11;19;1,30E+11;382301;35628;Pribadi;35;0;2023;6;41;434;326;0% s/d 25%;200;0;1;200;41;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;200;10_0000035628;0;0;0;0;0;0;0;33.05.221.014.013-0045.0;0;S7 31.753  E109 40.1061;200;0;0;0;0;200;1;\N;\N
52288;1,90E+11;19;1,30E+11;382301;35632;Pribadi;35;0;2023;6;41;1479;1109;0% s/d 25%;200;0;1;200;41;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;200;10_0000035632;0;0;0;0;0;0;0;33.05.221.014.013-0089.0;0;S7 31.790  E109 40.1215;200;0;0;0;0;200;1;\N;\N
52289;1,90E+11;19;1,30E+11;382301;35672;Pribadi;42;0;2023;6;39;1887;944;0% s/d 25%;20;0;1;20;39;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000035672;0;0;0;0;0;0;0;33.05.221.014.009-0014.0;0;S7 31.049  E109 40.5143;20;0;0;0;0;20;1;\N;\N
52290;1,90E+11;19;1,30E+11;382301;35672;Pribadi;42;0;2023;6;13;1887;944;0% s/d 25%;20;0;1;20;13;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000035672;0;0;0;0;0;0;0;33.05.221.014.009-0014.0;0;S7 31.049  E109 40.5143;20;0;0;0;0;20;1;\N;\N
52291;1,90E+11;19;1,30E+11;382301;35720;Pribadi;43;0;2023;6;41;1546;1160;0% s/d 25%;150;0;1;150;41;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;150;10_0000035720;0;0;0;0;0;0;0;33.05.221.014.004-0103.0;0;S7 31.079  E109 40.6158;150;0;0;0;0;150;1;\N;\N
52292;1,90E+11;19;1,30E+11;382301;35720;Pribadi;43;0;2023;6;13;1546;1160;0% s/d 25%;15;0;1;15;13;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000035720;0;0;0;0;0;0;0;33.05.221.014.004-0103.0;0;S7 31.079  E109 40.6158;15;0;0;0;0;15;1;\N;\N
52293;1,90E+11;19;1,30E+11;382301;35720;Pribadi;43;0;2023;6;44;1546;1160;0% s/d 25%;25;0;1;25;44;10/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;25;10_0000035720;0;0;0;0;0;0;0;33.05.221.014.004-0103.0;0;S7 31.079  E109 40.6158;25;0;0;0;0;25;1;\N;\N
52294;1,90E+11;19;1,30E+11;382301;35687;Pribadi;44;0;2023;6;4;1406;1055;0% s/d 25%;100;0;1;100;4;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;100;10_0000035687;0;0;0;0;0;0;0;33.05.221.014.015-0060.0;0;S7 31.634  E109 40.5633;100;0;0;0;0;100;1;\N;\N
52295;1,90E+11;19;1,30E+11;382301;35687;Pribadi;44;0;2023;6;39;1406;1055;0% s/d 25%;20;0;1;20;39;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000035687;0;0;0;0;0;0;0;33.05.221.014.015-0060.0;0;S7 31.634  E109 40.5633;20;0;0;0;0;20;1;\N;\N
52296;1,90E+11;19;1,30E+11;382301;35687;Pribadi;44;0;2023;6;13;1406;1055;0% s/d 25%;30;0;1;30;13;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;30;10_0000035687;0;0;0;0;0;0;0;33.05.221.014.015-0060.0;0;S7 31.634  E109 40.5633;30;0;0;0;0;30;1;\N;\N
52297;1,90E+11;19;1,30E+11;382301;35688;Pribadi;44;0;2023;6;4;4329;3247;0% s/d 25%;80;0;1;80;4;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;80;10_0000035688;0;0;0;0;0;0;0;33.05.221.014.010-0126.0;0;S7 31.301  E109 40.5305;80;0;0;0;0;80;1;\N;\N
52298;1,90E+11;19;1,30E+11;382301;35688;Pribadi;44;0;2023;6;39;4329;3247;0% s/d 25%;20;0;1;20;39;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;20;10_0000035688;0;0;0;0;0;0;0;33.05.221.014.010-0126.0;0;S7 31.301  E109 40.5305;20;0;0;0;0;20;1;\N;\N
52299;1,90E+11;19;1,30E+11;382301;35667;Pribadi;9;0;2023;6;67;1409;705;0% s/d 25%;10;0;1;10;67;08/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000035667;0;0;0;0;0;0;0;33.05.221.014.014-0067.0;0;S7 31.772  E109 40.357;10;0;0;0;0;10;1;\N;\N
52300;1,90E+11;19;1,30E+11;382301;35676;Pribadi;45;0;2023;6;41;1924;962;0% s/d 25%;180;0;1;180;41;07/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;180;10_0000035676;0;0;0;0;0;0;0;33.05.221.014.014-0040.0;0;S7 31.706  E109 40.3196;180;0;0;0;0;180;1;\N;\N
52301;1,90E+11;19;1,30E+11;382301;35676;Pribadi;45;0;2023;6;5;1924;962;0% s/d 25%;75;0;1;75;5;07/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;75;10_0000035676;0;0;0;0;0;0;0;33.05.221.014.014-0040.0;0;S7 31.706  E109 40.3196;75;0;0;0;0;75;1;\N;\N
52302;1,90E+11;19;1,30E+11;382301;35676;Pribadi;45;0;2023;6;34;1924;962;0% s/d 25%;50;0;1;50;34;07/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;50;10_0000035676;0;0;0;0;0;0;0;33.05.221.014.014-0040.0;0;S7 31.706  E109 40.3196;50;0;0;0;0;50;1;\N;\N
52303;1,90E+11;19;1,30E+11;380306;37278;Pribadi;96;0;2023;6;4;285;200;0% s/d 25%;15;0;1;15;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000037278;0;0;0;0;0;0;0;33.05.180.011.010-0351.0;0;S7 34.316  E109 29.2831;15;0;0;0;0;15;1;\N;\N
52304;1,90E+11;19;1,30E+11;380306;37278;Pribadi;96;0;2023;6;39;285;200;0% s/d 25%;5;0;1;5;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000037278;0;0;0;0;0;0;0;33.05.180.011.010-0351.0;0;S7 34.316  E109 29.2831;5;0;0;0;0;5;1;\N;\N
52305;1,90E+11;19;1,30E+11;380306;37278;Pribadi;96;0;2023;6;34;285;200;0% s/d 25%;4;0;1;4;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;4;10_0000037278;0;0;0;0;0;0;0;33.05.180.011.010-0351.0;0;S7 34.316  E109 29.2831;4;0;0;0;0;4;1;\N;\N
52306;1,90E+11;19;1,30E+11;380306;37277;Pribadi;96;0;2023;6;4;290;200;0% s/d 25%;16;0;1;16;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;16;10_0000037277;0;0;0;0;0;0;0;33.05.180.011.010-0089.0;0;S7 34.348  E109 29.242;16;0;0;0;0;16;1;\N;\N
52307;1,90E+11;19;1,30E+11;380306;37277;Pribadi;96;0;2023;6;39;290;200;0% s/d 25%;5;0;1;5;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000037277;0;0;0;0;0;0;0;33.05.180.011.010-0089.0;0;S7 34.348  E109 29.242;5;0;0;0;0;5;1;\N;\N
52308;1,90E+11;19;1,30E+11;380306;37277;Pribadi;96;0;2023;6;34;290;200;0% s/d 25%;5;0;1;5;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;5;10_0000037277;0;0;0;0;0;0;0;33.05.180.011.010-0089.0;0;S7 34.348  E109 29.242;5;0;0;0;0;5;1;\N;\N
52309;1,90E+11;19;1,30E+11;380306;37280;Pribadi;96;0;2023;6;4;100;100;0% s/d 25%;9;0;1;9;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;9;10_0000037280;0;0;0;0;0;0;0;33.05.180.011.022-0242.0;0;S7 34.692  E109 29.3158;9;0;0;0;0;9;1;\N;\N
52310;1,90E+11;19;1,30E+11;380306;37280;Pribadi;96;0;2023;6;39;100;100;0% s/d 25%;3;0;1;3;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037280;0;0;0;0;0;0;0;33.05.180.011.022-0242.0;0;S7 34.692  E109 29.3158;3;0;0;0;0;3;1;\N;\N
52311;1,90E+11;19;1,30E+11;380306;37280;Pribadi;96;0;2023;6;34;100;100;0% s/d 25%;3;0;1;3;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037280;0;0;0;0;0;0;0;33.05.180.011.022-0242.0;0;S7 34.692  E109 29.3158;3;0;0;0;0;3;1;\N;\N
52312;1,90E+11;19;1,30E+11;380306;37281;Pribadi;96;0;2023;6;4;151;100;0% s/d 25%;10;0;1;10;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;10;10_0000037281;0;0;0;0;0;0;0;33.05.180.011.022-0230.0;0;S7 34.682  E109 29.3178;10;0;0;0;0;10;1;\N;\N
52313;1,90E+11;19;1,30E+11;380306;37281;Pribadi;96;0;2023;6;39;151;100;0% s/d 25%;2;0;1;2;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;2;10_0000037281;0;0;0;0;0;0;0;33.05.180.011.022-0230.0;0;S7 34.682  E109 29.3178;2;0;0;0;0;2;1;\N;\N
52314;1,90E+11;19;1,30E+11;380306;37281;Pribadi;96;0;2023;6;34;151;100;0% s/d 25%;3;0;1;3;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037281;0;0;0;0;0;0;0;33.05.180.011.022-0230.0;0;S7 34.682  E109 29.3178;3;0;0;0;0;3;1;\N;\N
52315;1,90E+11;19;1,30E+11;380306;37286;Pribadi;40;0;2023;6;57;286;200;0% s/d 25%;25;0;1;25;57;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;25;10_0000037286;0;0;0;0;0;0;0;33.05.180.011.010-0056.0;0;S7 34.307  E109 29.2363;25;0;0;0;0;25;1;\N;\N
52316;1,90E+11;19;1,30E+11;380306;37338;Pribadi;97;0;2023;6;67;203;200;0% s/d 25%;17;0;1;17;67;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;17;10_0000037338;0;0;0;0;0;0;0;33.05.180.011.010-0119.0;0;S7 34.309  E109 29.2361;17;0;0;0;0;17;1;\N;\N
52317;1,90E+11;19;1,30E+11;380306;37338;Pribadi;97;0;2023;6;39;203;200;0% s/d 25%;3;0;1;3;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037338;0;0;0;0;0;0;0;33.05.180.011.010-0119.0;0;S7 34.309  E109 29.2361;3;0;0;0;0;3;1;\N;\N
52318;1,90E+11;19;1,30E+11;380306;37338;Pribadi;97;0;2023;6;34;203;200;0% s/d 25%;6;0;1;6;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;6;10_0000037338;0;0;0;0;0;0;0;33.05.180.011.010-0119.0;0;S7 34.309  E109 29.2361;6;0;0;0;0;6;1;\N;\N
52319;1,90E+11;19;1,30E+11;380306;37339;Pribadi;97;0;2023;6;67;296;150;0% s/d 25%;11;0;1;11;67;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000037339;0;0;0;0;0;0;0;33.05.180.011.011-0015.0;0;S7 34.311  E109 29.2203;11;0;0;0;0;11;1;\N;\N
52320;1,90E+11;19;1,30E+11;380306;37339;Pribadi;97;0;2023;6;39;296;150;0% s/d 25%;4;0;1;4;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;4;10_0000037339;0;0;0;0;0;0;0;33.05.180.011.011-0015.0;0;S7 34.311  E109 29.2203;4;0;0;0;0;4;1;\N;\N
52321;1,90E+11;19;1,30E+11;380306;37339;Pribadi;97;0;2023;6;34;296;150;0% s/d 25%;2;0;1;2;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;2;10_0000037339;0;0;0;0;0;0;0;33.05.180.011.011-0015.0;0;S7 34.311  E109 29.2203;2;0;0;0;0;2;1;\N;\N
52322;1,90E+11;19;1,30E+11;380306;37332;Pribadi;98;0;2023;6;57;1163;825;0% s/d 25%;49;0;1;49;57;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;49;10_0000037332;0;0;0;0;0;0;0;33.05.180.011.025-0150.0;0;S7 34.736  E109 28.5128;49;0;0;0;0;49;1;\N;\N
52323;1,90E+11;19;1,30E+11;380306;37332;Pribadi;98;0;2023;6;39;1163;825;0% s/d 25%;3;0;1;3;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037332;0;0;0;0;0;0;0;33.05.180.011.025-0150.0;0;S7 34.736  E109 28.5128;3;0;0;0;0;3;1;\N;\N
52324;1,90E+11;19;1,30E+11;380306;37332;Pribadi;98;0;2023;6;61;1163;825;0% s/d 25%;17;0;1;17;61;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;17;10_0000037332;0;0;0;0;0;0;0;33.05.180.011.025-0150.0;0;S7 34.736  E109 28.5128;17;0;0;0;0;17;1;\N;\N
52325;1,90E+11;19;1,30E+11;380306;37327;Pribadi;99;0;2023;6;4;1814;1350;0% s/d 25%;93;0;1;93;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;93;10_0000037327;0;0;0;0;0;0;0;33.05.180.011.014-0040.0;0;S7 34.382  E109 28.0246;93;0;0;0;0;93;1;\N;\N
52326;1,90E+11;19;1,30E+11;380306;37327;Pribadi;99;0;2023;6;39;1814;1350;0% s/d 25%;33;0;1;33;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;33;10_0000037327;0;0;0;0;0;0;0;33.05.180.011.014-0040.0;0;S7 34.382  E109 28.0246;33;0;0;0;0;33;1;\N;\N
52327;1,90E+11;19;1,30E+11;380306;37327;Pribadi;99;0;2023;6;13;1814;1350;0% s/d 25%;24;0;1;24;13;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;24;10_0000037327;0;0;0;0;0;0;0;33.05.180.011.014-0040.0;0;S7 34.382  E109 28.0246;24;0;0;0;0;24;1;\N;\N
52328;1,90E+11;19;1,30E+11;380306;37328;Pribadi;99;0;2023;6;4;1430;1050;0% s/d 25%;61;0;1;61;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;61;10_0000037328;0;0;0;0;0;0;0;33.05.180.011.015-0104.0;0;S7 34.389  E109 28.106;61;0;0;0;0;61;1;\N;\N
52329;1,90E+11;19;1,30E+11;380306;37328;Pribadi;99;0;2023;6;39;1430;1050;0% s/d 25%;19;0;1;19;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;19;10_0000037328;0;0;0;0;0;0;0;33.05.180.011.015-0104.0;0;S7 34.389  E109 28.106;19;0;0;0;0;19;1;\N;\N
52330;1,90E+11;19;1,30E+11;380306;37328;Pribadi;99;0;2023;6;13;1430;1050;0% s/d 25%;19;0;1;19;13;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;19;10_0000037328;0;0;0;0;0;0;0;33.05.180.011.015-0104.0;0;S7 34.389  E109 28.106;19;0;0;0;0;19;1;\N;\N
52331;1,90E+11;19;1,30E+11;380306;37333;Pribadi;98;0;2023;6;57;1061;750;0% s/d 25%;39;0;1;39;57;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;39;10_0000037333;0;0;0;0;0;0;0;33.05.180.011.025-0147.0;0;S7 34.736  E109 28.4986;39;0;0;0;0;39;1;\N;\N
52332;1,90E+11;19;1,30E+11;380306;37333;Pribadi;98;0;2023;6;39;1061;750;0% s/d 25%;3;0;1;3;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037333;0;0;0;0;0;0;0;33.05.180.011.025-0147.0;0;S7 34.736  E109 28.4986;3;0;0;0;0;3;1;\N;\N
52333;1,90E+11;19;1,30E+11;380306;37333;Pribadi;98;0;2023;6;61;1061;750;0% s/d 25%;21;0;1;21;61;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;21;10_0000037333;0;0;0;0;0;0;0;33.05.180.011.025-0147.0;0;S7 34.736  E109 28.4986;21;0;0;0;0;21;1;\N;\N
52334;1,90E+11;19;1,30E+11;380306;37334;Pribadi;98;0;2023;6;57;1063;1000;0% s/d 25%;57;0;1;57;57;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;57;10_0000037334;0;0;0;0;0;0;0;33.05.180.011.025-0149.0;0;S7 34.721  E109 28.4863;57;0;0;0;0;57;1;\N;\N
52335;1,90E+11;19;1,30E+11;380306;37334;Pribadi;98;0;2023;6;39;1063;1000;0% s/d 25%;8;0;1;8;39;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;8;10_0000037334;0;0;0;0;0;0;0;33.05.180.011.025-0149.0;0;S7 34.721  E109 28.4863;8;0;0;0;0;8;1;\N;\N
52336;1,90E+11;19;1,30E+11;380306;37334;Pribadi;98;0;2023;6;61;1063;1000;0% s/d 25%;32;0;1;32;61;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;32;10_0000037334;0;0;0;0;0;0;0;33.05.180.011.025-0149.0;0;S7 34.721  E109 28.4863;32;0;0;0;0;32;1;\N;\N
52337;1,90E+11;19;1,30E+11;380306;37342;Pribadi;100;0;2023;6;57;417;300;0% s/d 25%;15;0;1;15;57;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000037342;0;0;0;0;0;0;0;33.05.180.011.027-0030.0;0;S7 35.043  E109 28.7871;15;0;0;0;0;15;1;\N;\N
52338;1,90E+11;19;1,30E+11;380306;37342;Pribadi;100;0;2023;6;5;417;300;0% s/d 25%;6;0;1;6;5;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;6;10_0000037342;0;0;0;0;0;0;0;33.05.180.011.027-0030.0;0;S7 35.043  E109 28.7871;6;0;0;0;0;6;1;\N;\N
52339;1,90E+11;19;1,30E+11;380306;37342;Pribadi;100;0;2023;6;61;417;300;0% s/d 25%;15;0;1;15;61;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;15;10_0000037342;0;0;0;0;0;0;0;33.05.180.011.027-0030.0;0;S7 35.043  E109 28.7871;15;0;0;0;0;15;1;\N;\N
52340;1,90E+11;19;1,30E+11;380306;37307;Pribadi;101;0;2023;6;4;692;450;0% s/d 25%;17;0;1;17;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;17;10_0000037307;0;0;0;0;0;0;0;33.05.180.011.012-0025.0;0;S7 34.045  E109 28.9316;17;0;0;0;0;17;1;\N;\N
52341;1,90E+11;19;1,30E+11;380306;37307;Pribadi;101;0;2023;6;13;692;450;0% s/d 25%;3;0;1;3;13;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;3;10_0000037307;0;0;0;0;0;0;0;33.05.180.011.012-0025.0;0;S7 34.045  E109 28.9316;3;0;0;0;0;3;1;\N;\N
52342;1,90E+11;19;1,30E+11;380306;37307;Pribadi;101;0;2023;6;34;692;450;0% s/d 25%;7;0;1;7;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;7;10_0000037307;0;0;0;0;0;0;0;33.05.180.011.012-0025.0;0;S7 34.045  E109 28.9316;7;0;0;0;0;7;1;\N;\N
52343;1,90E+11;19;1,30E+11;380306;37311;Pribadi;101;0;2023;6;4;843;600;0% s/d 25%;37;0;1;37;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;37;10_0000037311;0;0;0;0;0;0;0;33.05.180.011.004-0149.0;0;S7 34.343  E109 28.8483;37;0;0;0;0;37;1;\N;\N
52344;1,90E+11;19;1,30E+11;380306;37311;Pribadi;101;0;2023;6;13;843;600;0% s/d 25%;11;0;1;11;13;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000037311;0;0;0;0;0;0;0;33.05.180.011.004-0149.0;0;S7 34.343  E109 28.8483;11;0;0;0;0;11;1;\N;\N
52345;1,90E+11;19;1,30E+11;380306;37311;Pribadi;101;0;2023;6;34;843;600;0% s/d 25%;11;0;1;11;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000037311;0;0;0;0;0;0;0;33.05.180.011.004-0149.0;0;S7 34.343  E109 28.8483;11;0;0;0;0;11;1;\N;\N
52346;1,90E+11;19;1,30E+11;380306;37315;Pribadi;101;0;2023;6;4;869;600;0% s/d 25%;37;0;1;37;4;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;37;10_0000037315;0;0;0;0;0;0;0;33.05.180.011.005-0038.0;0;S7 34.021  E109 28.5771;37;0;0;0;0;37;1;\N;\N
52347;1,90E+11;19;1,30E+11;380306;37315;Pribadi;101;0;2023;6;13;869;600;0% s/d 25%;11;0;1;11;13;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;11;10_0000037315;0;0;0;0;0;0;0;33.05.180.011.005-0038.0;0;S7 34.021  E109 28.5771;11;0;0;0;0;11;1;\N;\N
52348;1,90E+11;19;1,30E+11;380306;37315;Pribadi;101;0;2023;6;34;869;600;0% s/d 25%;14;0;1;14;34;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;14;10_0000037315;0;0;0;0;0;0;0;33.05.180.011.005-0038.0;0;S7 34.021  E109 28.5771;14;0;0;0;0;14;1;\N;\N
52349;1,90E+11;19;1,30E+11;380306;37343;Pribadi;100;0;2023;6;57;654;450;0% s/d 25%;24;0;1;24;57;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;24;10_0000037343;0;0;0;0;0;0;0;33.05.180.011.027-0070.0;0;S7 35.041  E109 28.8026;24;0;0;0;0;24;1;\N;\N
52350;1,90E+11;19;1,30E+11;380306;37343;Pribadi;100;0;2023;6;5;654;450;0% s/d 25%;13;0;1;13;5;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;13;10_0000037343;0;0;0;0;0;0;0;33.05.180.011.027-0070.0;0;S7 35.041  E109 28.8026;13;0;0;0;0;13;1;\N;\N
52351;1,90E+11;19;1,30E+11;380306;37343;Pribadi;100;0;2023;6;61;654;450;0% s/d 25%;30;0;1;30;61;17/12/2023;1;\N;\N;\N;\N;\N;\N;\N;0;0;0;0;0;0;0;30;10_0000037343;0;0;0;0;0;0;0;33.05.180.011.027-0070.0;0;S7 35.041  E109 28.8026;30;0;0;0;0;30;1;\N;\N
